County_Name,State_Name,year,AQI,PRESS,TEMP,RH_DP,NO,CO,so2,Ozone,PM10,WIND,LEAD,Disasters_By_Count
MADISON,ALABAMA,1982,45.64,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0.33,8
MADISON,ALABAMA,1988,54.2,320.95214,55.149074,156.735362,12.81,0.74,4.19,0.03,31.57,97.560398,0.05,6
MARATHON,WISCONSIN,2009,36.69,320.95214,45.28,45.28,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,10
MCLENNAN,TEXAS,2007,49.31,83.14,72.85,79.71,3.27,0.22,0.2,0.03,23.230241,83.14,0.124122,19
MERCER,'NEW JERSEY',1980,68.31,320.95214,55.149074,156.735362,12.81,1.36,9.32,0.03,23.85,97.560398,0.25,3
MIDDLESEX,MASSACHUSETTS,2000,36.95,1006.92,37.41,362.83,12.81,0.38,4.89,0.03,23.230241,97.560398,0.124122,14
MINNEHAHA,'SOUTH DAKOTA',2010,45.72,92.49,46.82,77.27,6.62,0.73,0.25,0.03,19.55,92.49,0.13,48
MONROE,PENNSYLVANIA,2018,36.76,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
MONTEZUMA,COLORADO,2003,49.05,99.28,52,67.86,12.81,0.73,4.19,0.05,23.230241,99.28,0.124122,16
MONTGOMERY,MARYLAND,2004,47.52,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,27
MONTGOMERY,OHIO,1994,50.55,320.95214,55.149074,156.735362,12.81,0.64,4.9,0.03,24.42,97.560398,0.03,9
NATRONA,WYOMING,2013,43.76,563.34,47.79,296.86,4.35,0.73,1.66,0.04,13.8,111.33,0.13,23
NEWTON,ARKANSAS,2009,39.45,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,12
NOBLE,OHIO,2000,46.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,8
NORTHAMPTON,PENNSYLVANIA,2013,51.33,320.95214,55.149074,156.735362,9.52,0.06,1.77,0.03,15.96,97.560398,0.13,17
OLIVER,'NORTH DAKOTA',1996,37.75,320.95214,55.149074,156.735362,1.41,0.73,1.75,0.03,23.230241,97.560398,0.124122,8
OUTAGAMIE,WISCONSIN,2015,38.91,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
PAULDING,GEORGIA,2000,54.33,963.86,60.81,323.7,4.07,0.73,4.19,0.04,23.230241,97.560398,0.124122,10
PERRY,INDIANA,2016,46.17,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,5
PIMA,ARIZONA,1984,88.45,320.95214,55.149074,156.735362,20.41,1.89,5.38,0.03,23.85,97.560398,0.21,9
PLATTE,MISSOURI,1984,45.05,320.95214,55.149074,156.735362,10.67,0.73,3.21,0.03,23.230241,97.560398,0.124122,2
'PRINCE WILLIAM',VIRGINIA,2012,34.15,320.95214,55.149074,156.735362,3.67,0.73,4.19,0.03,23.230241,97.560398,0.124122,45
PULASKI,KENTUCKY,1982,50.53,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
'SAN JUAN','NEW MEXICO',2018,56.13,107.83,54.27,63.7,5.03,0.73,0.17,0.04,11.87,107.83,0.13,2
SCHOOLCRAFT,MICHIGAN,2015,33.17,398.67,42.35,263.16,12.81,0.73,4.19,0.03,23.230241,102.73,0.124122,2
SHASTA,CALIFORNIA,1997,52.56,82.19,44.66,67.77,12.81,0.73,4.19,0.04,19.66,82.19,0.13,3
SHASTA,CALIFORNIA,2000,54.85,86.93,44.32,70.09,12.81,0.73,4.19,0.03,21.04,86.93,0.13,8
SOMERSET,PENNSYLVANIA,1992,37.88,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,4
'ST. CROIX',WISCONSIN,1980,34.27,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.230241,97.560398,0.124122,3
STORY,IOWA,1997,46.16,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,2
STRAFFORD,'NEW HAMPSHIRE',1997,27.77,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,17.01,97.560398,0.13,4
SULLIVAN,'NEW HAMPSHIRE',1994,32.15,320.95214,55.149074,156.735362,12.81,0.73,1.97,0.03,12.54,97.560398,0.13,1
SULLIVAN,TENNESSEE,1988,82.9,320.95214,55.149074,156.735362,13.97,0.73,9.74,0.02,38.5,97.560398,0.13,1
SWAIN,'NORTH CAROLINA',2001,40.39,320.95214,58.22,64,12.81,0.73,1.12,0.03,24.08,97.560398,0.13,3
SWAIN,'NORTH CAROLINA',2008,47.39,73.62,54.36,64.94,12.81,0.73,4.19,0.03,23.230241,73.62,0.124122,7
TIOGA,PENNSYLVANIA,1999,68.3,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,12
TIOGA,PENNSYLVANIA,2014,36.03,320.95214,55.149074,156.735362,2.06,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
TOLLAND,CONNECTICUT,1994,40.83,320.95214,54.38,54.38,12.92,0.73,3.45,0.04,23.230241,97.560398,0.124122,4
TRIGG,KENTUCKY,2008,44.93,320.95214,55.149074,156.735362,11.26,0.73,3.85,0.04,23.230241,97.560398,0.124122,6
TRIGG,KENTUCKY,2013,37.03,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
TULARE,CALIFORNIA,1983,75.62,320.95214,55.149074,156.735362,20.55,0.65,0.69,0.03,23.230241,97.560398,0.124122,1
TUSCOLA,MICHIGAN,2002,39.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
TUSCOLA,MICHIGAN,2016,36.81,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,4
WASHINGTON,MINNESOTA,2009,24.17,320.95214,55.149074,156.735362,12.81,0.73,0.22,0.03,19.53,97.560398,0,16
WASHTENAW,MICHIGAN,2007,45.5,398.08,51.04,310.91,12.81,0.73,4.19,0.03,23.85,100.01,0,32
WINNEBAGO,ILLINOIS,1985,48.08,93.32,55.149074,93.32,12.81,1.93,3.12,0.03,23.85,93.32,0.07,4
WORCESTER,MARYLAND,2007,55.15,320.95214,70.68,73.03,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,3
YUMA,ARIZONA,1982,32.59,320.95214,55.149074,156.735362,12.81,0.79,4.19,0.03,23.85,97.560398,0,2
YUMA,ARIZONA,1995,33.63,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,35.58,97.560398,0.13,1
ANDERSON,'SOUTH CAROLINA',1992,40.9,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
ANDROSCOGGIN,MAINE,2010,35.49,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,13.32,97.560398,0.13,10
ANDROSCOGGIN,MAINE,2016,31.24,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,14.42,97.560398,0.13,12
AUTAUGA,ALABAMA,1990,51.06,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
BIBB,GEORGIA,2004,55.4,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,27.21,97.560398,0,4
'BOX ELDER',UTAH,2001,52.26,320.95214,50.61,50.61,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,3
BRISTOL,MASSACHUSETTS,1984,80.47,320.95214,51.21,51.21,14.85,0.73,6.03,0.03,23.230241,97.560398,0.124122,2
BRISTOL,MASSACHUSETTS,2015,40.13,1019.41,51.62,379.47,12.81,0.73,0.71,0.03,23.230241,97.560398,0.124122,21
BROWARD,FLORIDA,2014,39.62,320.95214,55.149074,156.735362,6.57,0.13,0.41,0.03,12.64,97.560398,0.13,28
BUCKS,PENNSYLVANIA,2004,45.3,320.95214,55.149074,156.735362,13.78,0.35,2.08,0.03,18.52,97.560398,0.13,28
CALCASIEU,LOUISIANA,2001,52.58,320.95214,55.149074,156.735362,5.29,0.73,2.43,0.03,23.230241,97.560398,0.124122,22
CALDWELL,'NORTH CAROLINA',2005,50.88,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,10
CAMBRIA,PENNSYLVANIA,1990,59.85,320.95214,55.149074,156.735362,17.84,0.78,13.85,0.02,28.03,97.560398,0.13,5
CAMERON,TEXAS,1993,22.92,24.78,70.37,48.16,12.81,0.76,1.25,0.01,24.86,24.78,0.13,3
CARROLL,INDIANA,2001,55.71,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,8
CASS,MISSOURI,2018,38.57,389.94,53.6,258.1,12.81,0.73,4.19,0.04,23.230241,93.45,0.124122,12
CHITTENDEN,VERMONT,1995,38.83,320.95214,55.149074,67,16.7,0.49,1.41,0.04,17.08,97.560398,0.13,4
CLARK,OHIO,2005,50.63,320.95214,55.149074,156.735362,12.81,0.73,2.68,0.03,23.230241,97.560398,0.124122,8
CLAY,MISSOURI,1989,49.6,320.95214,55.149074,156.735362,11.59,0.62,2.55,0.03,23.230241,97.560398,0.124122,4
CLAY,MISSOURI,1993,46.45,320.95214,55.149074,156.735362,10.63,0.47,2.05,0.03,23.230241,97.560398,0.124122,4
CLAY,MISSOURI,2015,42,389.02,55.44,259.22,12.81,0.73,4.19,0.04,23.230241,91.46,0.124122,34
'CLEAR CREEK',COLORADO,2015,54.92,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,1
CLINTON,MICHIGAN,1995,44.73,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
COLUMBIA,WISCONSIN,1999,51.81,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,14
CRAWFORD,OHIO,2003,42.43,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,21
CUMBERLAND,MAINE,1998,38.26,1008.19,49.74,403.55,12.81,0.73,4.44,0.04,18.89,97.560398,0.13,13
DARLINGTON,'SOUTH CAROLINA',1993,52.02,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
DAUPHIN,PENNSYLVANIA,2011,51.5,320.95214,55.149074,156.735362,11.04,0.22,4.19,0.03,16.55,97.560398,0.13,31
DOUGLAS,COLORADO,2014,48.27,91.35,49.76,77.48,12.81,0.73,4.19,0.04,23.230241,91.35,0.124122,24
DUVAL,FLORIDA,1986,58.95,320.95214,55.149074,156.735362,15.17,0.86,3.39,0.03,30.24,97.560398,0.13,11
ELK,PENNSYLVANIA,1996,42.05,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
ESSEX,'NEW YORK',1981,46.67,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,1
FLORENCE,WISCONSIN,2002,41.16,320.95214,54.79,52.16,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
FRESNO,CALIFORNIA,1986,104.05,320.95214,55.149074,156.735362,21.69,1.01,2.02,0.03,34.75,97.560398,0.12,1
FULTON,GEORGIA,1990,69.54,320.95214,55.149074,156.735362,27.23,1.01,8.21,0.03,42.06,97.560398,0.03,16
GALVESTON,TEXAS,2016,44.43,75.92,72.5,73.34,2.74,0.73,0.65,0.04,18.09,75.92,0.13,12
GREENBRIER,'WEST VIRGINIA',1996,38.9,320.95214,55.149074,156.735362,4.09,0.73,3.03,0.04,23.230241,97.560398,0.124122,5
HAMILTON,'NEW YORK',2007,38.41,954.34,43.39,357.12,12.81,0.73,0.64,0.03,23.230241,97.560398,0.124122,5
HAMILTON,TENNESSEE,1995,50.39,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,31.99,97.560398,0.13,19
HAMPDEN,MASSACHUSETTS,1995,54.13,1007.42,50.57,363.65,18.38,0.9,5.97,0.03,23.11,97.560398,0.07,18
HANCOCK,'WEST VIRGINIA',2006,77.52,320.95214,55.149074,156.735362,12.81,0.36,9.07,0.04,22.05,97.560398,0.13,2
HOUSTON,ALABAMA,2007,48.23,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
HOUSTON,ALABAMA,2009,38.03,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
IBERVILLE,LOUISIANA,1980,56.05,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0.04,1
JEFFERSON,KENTUCKY,1986,80.9,320.95214,55.149074,156.735362,29.55,1.78,10.25,0.03,37.57,97.560398,0.13,7
JEFFERSON,OHIO,2007,53.77,320.95214,55.149074,156.735362,12.81,0.37,5.81,0.03,27,97.560398,0.13,9
KANAWHA,'WEST VIRGINIA',2011,40.81,320.95214,55.149074,156.735362,12.81,0.73,4.86,0.03,18.77,97.560398,0,48
KENT,MICHIGAN,1988,49.95,98.3,55.149074,98.3,12.81,0.53,3.18,0.04,23.95,98.3,0.03,5
KERN,CALIFORNIA,1987,103.32,320.95214,55.149074,156.735362,21.33,0.51,3.38,0.04,58.13,97.560398,0.09,2
KNOX,INDIANA,1999,51.43,997.85,58.91,528.38,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
KNOX,OHIO,2016,43.64,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,2
LAKE,CALIFORNIA,2017,34.88,320.95214,57.26,58.85,12.81,0.73,4.19,0.03,11.93,97.560398,0.13,3
LANCASTER,NEBRASKA,2017,28.68,320.95214,55.149074,156.735362,12.81,0.73,0.56,0.03,23.230241,97.560398,0.124122,31
LINN,IOWA,1983,65.85,320.95214,55.149074,156.735362,12.81,0.77,9.74,0.03,23.230241,97.560398,0.124122,2
LIVINGSTON,LOUISIANA,2005,53.2,320.95214,55.149074,156.735362,3.83,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
LOUDOUN,VIRGINIA,1999,53.16,320.95214,55.149074,156.735362,12.35,0.73,4.19,0.04,23.230241,97.560398,0.124122,21
LYCOMING,PENNSYLVANIA,1999,35.88,320.95214,55.149074,156.735362,12.81,0.73,3.51,0.03,23.230241,97.560398,0.124122,20
MADISON,VIRGINIA,2006,51.08,321.19,47.85,213.36,12.81,0.73,2.65,0.04,23.230241,120.85,0.124122,2
MADISON,VIRGINIA,2007,50.92,393.92,36.12,278.4,12.81,0.73,4.19,0.04,23.230241,117.92,0.124122,9
MARATHON,WISCONSIN,1987,78.86,320.95214,55.149074,156.735362,12.81,0.73,7.95,0.03,23.230241,97.560398,0.124122,11
MAURY,TENNESSEE,1989,30.5,320.95214,55.149074,156.735362,9.98,0.73,4.19,0.02,31.21,97.560398,0.1,3
MCLEAN,ILLINOIS,2016,40,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
MEIGS,TENNESSEE,2010,52.46,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
MERCER,PENNSYLVANIA,1991,63.79,320.95214,55.149074,156.735362,12.81,0.73,8.3,0.03,36.07,97.560398,0.07,7
MIDDLESEX,CONNECTICUT,1996,32.54,320.95214,50.89,50.89,12.81,0.73,4.19,0.03,17.78,97.560398,0.13,13
MISSOULA,MONTANA,2013,60.1,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,15.33,97.560398,0.13,10
MOBILE,ALABAMA,2012,39.91,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,19.67,97.560398,0.13,17
MONROE,MISSOURI,2017,37.14,93.86,55.149074,93.86,1.9,0.73,0.47,0.03,12.84,93.86,0.13,8
MONTGOMERY,OHIO,1984,59.11,320.95214,55.149074,156.735362,23.36,1,8.76,0.02,20.76,97.560398,0.33,2
MORGAN,ALABAMA,2018,38.44,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,24
MORRIS,'NEW JERSEY',2007,49.65,320.95214,55.149074,156.735362,7.18,0.41,2.38,0.03,23.230241,97.560398,0.124122,19
NEOSHO,KANSAS,2016,36.53,320.95214,55.149074,156.735362,3.31,0.73,1.36,0.03,15.54,97.560398,0.13,2
'NEW HANOVER','NORTH CAROLINA',1990,43.94,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,27.6,97.560398,0.13,2
NUECES,TEXAS,2000,43.64,74.71,73.09,74.17,12.81,0.73,1.33,0.03,35.32,74.71,0.13,10
OCONEE,'SOUTH CAROLINA',1993,42.67,320.95214,55.149074,156.735362,12.81,0.01,0.47,0.04,23.230241,97.560398,0.124122,5
OHIO,'WEST VIRGINIA',2010,53.35,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0.01,6
ORANGE,'NEW YORK',2001,50.95,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0.07,3
OSCEOLA,FLORIDA,2018,36.45,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,1
OSWEGO,'NEW YORK',2011,35.42,1000.09,55.149074,1000.09,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
OUACHITA,LOUISIANA,2010,43.84,320.95214,55.149074,156.735362,12.81,0.73,2.91,0.03,23.230241,97.560398,0.124122,24
PAGE,VIRGINIA,2003,48.01,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,7
PAULDING,GEORGIA,1999,62.58,970.59,60.64,367.96,6.79,0.73,4.19,0.05,23.230241,97.560398,0.124122,8
PICKENS,'SOUTH CAROLINA',1993,53.28,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
PIERCE,WASHINGTON,1999,54.12,71.76,48.25,65.52,12.81,0.92,5.14,0.03,19.99,71.76,0.13,1
PISCATAQUIS,MAINE,1998,36.07,111.96,55.149074,111.96,12.81,0.73,4.19,0.03,23.230241,111.96,0.124122,5
PITKIN,COLORADO,2009,51.51,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.05,16.44,97.560398,0.13,1
PLACER,CALIFORNIA,2018,66.65,91.08,62.61,75.76,7.72,0.73,4.19,0.04,21.97,91.08,0,18
PORTAGE,OHIO,2017,38.37,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
PORTER,INDIANA,1997,52.44,320.95214,48.77,43.88,12.81,0.73,4.5,0.03,22.25,97.560398,0.13,3
PREBLE,OHIO,1981,42.09,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
'PRINCE WILLIAM',VIRGINIA,1995,45.29,320.95214,55.149074,156.735362,10.2,0.73,4.19,0.03,21.05,97.560398,0.13,4
PROVIDENCE,'RHODE ISLAND',2008,45.72,1011.91,52.8,286.03,9.18,0.16,0.97,0.04,17.96,97.560398,0.13,26
ROCKBRIDGE,VIRGINIA,2017,32.35,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
ROCKDALE,GEORGIA,1986,67.01,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,4
RUTHERFORD,TENNESSEE,1990,64.02,320.95214,55.149074,156.735362,6.59,0.73,1.93,0.04,23.230241,97.560398,0.124122,1
'SAN JOAQUIN',CALIFORNIA,1996,58.04,115.65,62.15,92.97,18.1,0.72,4.19,0.03,25.17,115.65,0.01,6
'SAN MIGUEL',COLORADO,2011,36.46,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,16.3,97.560398,0.13,5
SARASOTA,FLORIDA,2004,45.71,320.95214,55.149074,156.735362,12.51,1.09,0.68,0.03,18.52,97.560398,0.13,4
SHELBY,ALABAMA,2010,47.2,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,24
SHELBY,TENNESSEE,1997,64.76,320.95214,55.149074,156.735362,28.77,0.83,3.63,0.04,25.1,97.560398,0.46,11
SOMERSET,PENNSYLVANIA,2010,41.45,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
'ST. JOHN THE BAPTIST',LOUISIANA,2011,43.64,1013.05,67.27,548.93,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
'ST. TAMMANY',LOUISIANA,2009,44.08,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,12
SUMTER,ALABAMA,1991,32.62,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,8
SUMTER,GEORGIA,2016,39.72,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,3
TARRANT,TEXAS,1985,66.22,92.06,65.19,82.95,19.04,1.07,4.15,0.03,26.58,92.06,0.17,31
TAYLOR,WISCONSIN,2007,39.36,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,21
TRUMBULL,OHIO,2007,56.98,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,19.8,97.560398,0.13,11
TULSA,OKLAHOMA,2003,65.75,320.95214,55.149074,156.735362,9.85,0.75,5.78,0.03,25.66,97.560398,0.13,41
ULSTER,'NEW YORK',1994,46.22,540.8,44.15,298.17,12.81,0.73,2.35,0.04,18.01,133.2,0.13,17
VICTORIA,TEXAS,1995,46.26,76.57,70.4,74.45,12.81,0.73,4.19,0.03,23.230241,76.57,0.124122,6
WAKE,'NORTH CAROLINA',1991,58.5,320.95214,55.149074,156.735362,13.1,1.22,4.19,0.03,24.76,97.560398,0.13,1
WALWORTH,WISCONSIN,2002,57.7,320.95214,61.92,61.92,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,14
WASHINGTON,MARYLAND,2013,43.43,401.37,53.32,264.01,12.81,0.73,4.19,0.03,23.230241,103.26,0.124122,9
WAUKESHA,WISCONSIN,2015,41.19,403.79,49.22,315.15,12.81,0.73,4.19,0.03,16.78,99.63,0.13,16
WAYNE,MICHIGAN,1987,81.42,320.95214,55.149074,156.735362,19.26,0.94,9.26,0.02,41.25,97.560398,0.07,12
WESTCHESTER,'NEW YORK',1982,60.31,320.95214,55.149074,156.735362,12.81,1.11,9.28,0.02,23.85,97.560398,0.42,2
WILLIAMSON,TENNESSEE,2007,63.7,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,8
ADAMS,COLORADO,1986,67.78,95.12,49.82,80.02,27.21,1.22,3.74,0.02,36.15,95.12,0.12,15
ADAMS,ILLINOIS,2016,37.38,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
ALLEGAN,MICHIGAN,2012,50.47,395.88,51.91,262.56,12.81,0.73,4.19,0.04,23.230241,97.38,0.124122,8
ALLEGHENY,PENNSYLVANIA,1983,148.53,320.95214,54.97,54.97,31.9,2.24,21.42,0.03,23.85,97.560398,0.18,6
ATHENS,OHIO,2010,37.29,971.81,54.13,367.83,3.56,0.73,5.13,0.03,23.230241,97.560398,0.124122,13
BELL,KENTUCKY,2008,50.06,320.95214,54.95,55.73,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,12
BELL,KENTUCKY,2010,51.94,320.95214,54.73,56.2,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,15
BEXAR,TEXAS,1986,50.46,77.62,68.22,74.49,12.81,1.52,0.27,0.02,31.09,77.62,0.07,4
BOULDER,COLORADO,1983,47.83,97,43.51,79.1,12.81,0.97,4.19,0.03,23.230241,97,0.124122,10
BREMER,IOWA,2006,37.42,978.74,49.88,487.51,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,2
BREWSTER,TEXAS,1992,38.73,103.74,66.12,76.85,12.81,0.73,4.19,0.04,23.230241,103.74,0.124122,5
BREWSTER,TEXAS,1998,45.01,105.72,70.03,82.15,12.81,0.73,4.19,0.04,23.230241,105.72,0.124122,10
BROWARD,FLORIDA,2000,49.33,320.95214,55.149074,156.735362,9.32,0.66,2.07,0.03,16.81,97.560398,0.11,36
CABELL,'WEST VIRGINIA',2004,41.48,320.95214,55.149074,156.735362,12.81,0.73,5,0.03,23.230241,97.560398,0.124122,3
CAMDEN,'NEW JERSEY',2014,46.13,320.95214,55.149074,156.735362,13.38,0.22,0.36,0.03,24.13,97.560398,0.13,17
CAMERON,TEXAS,1980,26.93,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.02,23.85,97.560398,0.17,3
CECIL,MARYLAND,2010,49.93,264.05,54.79,179.06,12.81,0.73,4.19,0.04,23.230241,116.58,0.124122,14
CHAMPAIGN,ILLINOIS,1994,45.21,320.95214,55.149074,156.735362,12.81,0.73,3.95,0.03,24.94,97.560398,0.13,3
CHARLES,MARYLAND,1999,78.13,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,11
CLEARFIELD,PENNSYLVANIA,2002,64.01,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,8
COOK,ILLINOIS,1996,68.33,131.13,62.54,125.93,26.98,0.84,4.6,0.02,30.82,98.68,0.08,22
CREEK,OKLAHOMA,2016,39.24,93.19,62.33,76.96,12.81,0.73,4.19,0.03,23.85,93.19,0.01,18
CROOK,WYOMING,2010,42.65,320.95214,58.74,60.98,12.81,0.73,4.19,0.04,23.230241,97.560398,0.124122,44
CULBERSON,TEXAS,1992,40.31,320.95214,55.149074,48.58,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,3
DALLAS,TEXAS,1990,56.97,93,67.2,84.3,13.32,0.43,5.71,0.02,29.85,93,0.13,19
DAVIS,UTAH,1989,60.51,93.13,55.149074,93.13,17.32,1.05,8.06,0.03,33.51,93.13,0.13,2
DEKALB,TENNESSEE,2009,37.2,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,10
DELAWARE,OHIO,2016,43.67,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,12
DUPLIN,'NORTH CAROLINA',1999,43.52,320.95214,55.149074,156.735362,12.81,0.73,5.02,0.04,23.230241,97.560398,0.124122,12
EDGEFIELD,'SOUTH CAROLINA',2012,39.61,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,9
EDGEFIELD,'SOUTH CAROLINA',2015,36.84,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.230241,97.560398,0.124122,6
EDMONSON,KENTUCKY,1996,49.04,391.46,54.05,244.73,12.81,0.73,4.19,0.03,23.230241,91.06,0.124122,2
FAIRFAX,VIRGINIA,1985,70.39,320.95214,55.149074,156.735362,23.91,0.8,7.38,0.03,23.85,97.560398,0.1,2
FAIRFAX,VIRGINIA,2013,40.49,320.95214,55.149074,156.735362,12.81,0.73,4.19,0.03,23.85,97.560398,0,18
FORSYTH,'NORTH CAROLINA',1981,41.31,320.95214,55.149074,156.735362,12.81,1.06,4.19,0.04,23.85,97.560398,0.23,2
GALVESTON,TEXAS,1998,53.79,82.28,71.78,78.48,3.58,0.73,3.58,0.03,23.59,82.28,0.13,31
GRAHAM,'NORTH CAROLINA',2006,59.99,320.95214,54.37,67.46,12.81,0.73,4.19,0.05,23.230241,97.560398,0.124122,4
GRANT,'NEW MEXICO',2006,43.38,320.95214,55.149074,156.735362,12.81,0.73,0.01,0.04,18.33,97.560398,0.13,11
